prod_id,cus_id,rev_title,rev_body,rating
B08LKS3LSP,"AH5JH2QLZDYXTHIDXBBLTDHQUALA,AGY6OOO6NIXEY5CJIHB4LUUUQJLQ,AHCJ2GWM5V4XDOBLR4UU2RV4ERKA,AFBURR5C3CR7XL4WPXXV5ZEDDZPA,AFWFYPM37ORBVNKGLW4EETQML7TQ,AHFT6MCOAFZXAUNCYQYPBI7YYF4A,AHA2QGFQYDUQ57OW7ATIM3QVTIIA,AFI5YRB4PKR26ECAXNTMOWMXMEQA","Product is nice,Decent cable,It charges all the three types,Value of money,Product is good and worth of money,Good material.... working good,Very good,ठीक ठीक है","Product  is nice,Decent charging cable for the price. This does not carry data. Also the retractor is not that great. Within a few uses it stops retracting unless you hold both ends and try to pull. No issues in charging,just received the product, seems good, got a black coloured product, checked all the three types cable head. Durability will be known after the regular use. Seems worth the value.,Good product,This is a useful product ever✅,Every thing ok,Good,क्वालिटी में अच्छा नहीं है पर सही चल रहा है।",5
B00V4BGDKU,"AHQC27SWWMUOTO3W7NGIG7KPX2AQ,AH3ZNJWSAOEWIBD3NFLGHZZOOMIQ,AFAFMRV4L35642NQMP3WELYPQ6ZQ,AG6GKJFYOVO2OJCRV73FBUIBAJLQ,AEWU6OTDLIVY6F2UAY2UYYQSGOPQ,AFOPBEQ5YUOBWJ7TBDFITQFZSN3Q,AETRLRK4QNNUXN3RRQ7BWMBAFXCA,AFXO2ER7GFIH4WDPPZX6LRZX3X7Q","Easy to use,Working fine - but errors while using USB and Ethernet adapter together.,Speed is just awesome go for it,Best price to buy,Awesome product,Overall good,Drains battery if you use on smartphones,Excellent product but it has 1 major and 1 minor inconvenience","Good looking amd working fine.,I brought this primarily because my Lenovo Laptop (Windows 11) has only one USB 3 port, no ethernet slot and one c-connector port.While in office immediately after purchase of this TP-Link UE330 3-Port USB Hub and Gigabit Ethernet Adapter, I used this for the ethernet connectivity to my office network.  Simultaneously I was using the USB ports in the Hub for connectivity of my wireless mouse and one port for external hard-disk.  This continuously gave me problems with connectivity of the mouse or the HDD.  I got errors like USB device not detected etc.  Till a point, where it refused to detect my mouse.At home, I used the hub for connecting only to my external HDDs (two numbers) and it is working fine.  For a moment, I was trying to return the product, but since I got this delivered in Mumbai at my Office and then I had returned home to Karnataka, it refused to process return in a different city.Right now, it is working fine, since I do not need ethernet at home.,Speed is more than wireless,I am not used since it restricted in my system.,I have used it with HP and Dell Laptop. It’s compatible with all. It’s plug and play and easy to use.,Good product,It works perfectly,A trusted and a reliable brand with a convenient design having a slot for folding the cable. It works and works well every time.However, they made 2 strange design decisions that take some points off the satisfaction of using of the product:1) There is a bright white light on the product which keeps flashing when the connection is active. It is a huge annoyance when I’m working at night.2) The cable is flat, which is like a double-edged sword. On one hand, it comes in handy when folding it on itself and redacting into the body. But when it’s not hidden and used with a laptop, with the adapter being visible, the flat cable folded sideways looks ugly.The product would’ve been a perfect 5/5 if TP Link didn’t make these strange design decisions. Hope this helps. Thanks.",5
B08CHKQ8D4,"AFKENW6K3CFMTD3EGXQCUGK5XWWA,AHW52L6QGPO7TTN7LC3B5JVJNRDQ,AGDOSBSPQWBNRA3G4IV3YWOVIOXQ,AFOTDDBZZITX2HTAZ7HBQ3I4BZYA,AEEXKG5AG3K2ZV5EDWTS44RP245Q,AGHPERSZ5ZUKU6VDRTYPQ3IOGQUQ,AHY6R6FREC2FHKQYBVIBR3XJKPVA,AFCKW7CNBDUGWITOVBVJGAQYTW6A","Good,I don’t like this product,Awesome product,Best cable for iphone xs .. works well with fast charging brick,Low quality pin but wire is fine,Excellent quality,Awesome quality and fast charging,Works fine","Good,,Quality of cable is good and fast charging and customer care support very helpful,Simply the best cable.. works really well with fast charging brick,Don’t buy if you have problem with loose pin…its pin is same as oroginal iPhone pin…but the wire quality is good…if you want to take for that…it just took 2 months for thier pin to break,Awesome charging wire,Awesome quality and fast charging,The product works fine. It is able to deliver fast charging when connected to a 20W charger. The cable is durable unlike the Apple OE cable.",1
B09BW334ML,"AHDC2HUUNEL6GRJRX5TTOVKITONQ,AEBMIYML42WN2LWWZ4VIYP6IYPJA,AGMWSX5A6BMRWUFEIC4KPWXAJ4YQ,AGIBHP2JIWGT67DQJYQTYMAXKTQA,AE53NI5ENHBJCJOCII2GH6FLUOUA,AFI7P52BGRV2NZVRGTJLLCBGJC6Q,AHJ7V4RXBRFQB2OARDFFSNWHNIRQ,AGKCX7P476LO5R2Q3HYVXO2BCSFQ","Nice cover,Good quality,Dealfreez Full Wrap Silicone Remote Cover Case is an excellent product,Remote Cover,Loved it!,Soft,Best product for the price,Look's good",",The rubber around buttons got loose within months.,Dealfreez Full Wrap Silicone Remote Cover Case compatible for 3rd Gen Fire TV Stick is an excellent product,,A great and a must have product..,Good product,Silicon quality is awesom, but price is on bit higher side,It's pretty good but don't know about quality.",4
B082T6GVLJ,"AGD3F3J523RVZPEJGZE7WPFJXONA,AFAKUEWJWYAKREBPXLV2MNKZXMLA,AGM4RYZ46NPKH7I2SDZXAUHSB52A,AHNAIWL3HMBBFWPLJWSHF5XIGJLQ,AELBEUEZY4ZDRRUYDKANK4BUZOHQ,AEVI32AU5HIKNCR3VPGFHSFDOL2Q,AH2YUV5UZMGORXEBW3SJV4N3V2FQ,AHUJ3IACIKHRFAYWD3TAKH3SXKZA","Exchange of the cable,Go for it !!,It works and it is worth,Superab,Works Well and Durable,Very nice product.,Gud product,Stopped working in less than a month","I wanted a long cable but this is short just want to exchange . In one day you cannot judge it,Very nice product it’s surprisingly charge fast then the original one go for it. 🥹🥹✌️✌️,The color is also calming,Very nice,Good product for the price. Works well and charges fast.,Very nice.,Good product.. works fine and good quality product,Last time I bought a cable for 199 and it worked 8 months, this cable looked very fancy and didn't work for one month also.",5
B07DL1KC3H,"AGHKFSJFKP7E3JJOXV3C6UPGZKQA,AFAZO5BDXQFTNM5IUP2X6F5XIIVQ,AFAZO3VRRBIL6DP5UI4B2UDILGRQ,AEBEUDL2VRUKJQ3R52K2SQR5JHJQ,AEYPXWWAKKOQEX2Z6HKEVFCYZ4EA,AHMURR4YBS77BA3QJ43PBIRDLLSA,AFAH6ZDWWYSXCWPETRIORFGRILAA,AGRSOPDTA7U5B4WO5BHUCRZI5KRQ","ভালই কাজ করছে, পয়সা উসুল।,Just what I wanted.. works perfect,Great 👍,Good,Works fine with my Samsung smart TV.,Works perfectly,Not OEM. But works as expected.,Its a good buy works","এই রেপ্লিকা রিমোট সেট টা কাজ করছে। স্যামসাং এলইডি 4 সিরিজের টিভি।,I bought it forMy Samsung E4000 series LED TV. The remote works. I use it mostly to control volume and source and it does its work. Am happy with it.At first they had delivered one remote that didn’t work and then I got a replacement which works as expected. Thank you!,Great 👍,It’s a replica of my old Samsung remote. I have used it for a month now and no issues. Good product.,Works fine with my Samsung smart TV. No issues till now,Does everything the original remote does.,Not a genuine product. Seems brittle and a little tough around the edges. Lighter than original remote probably due to the poorer quality of plastic. But for my usage, that's ok as there are no kids to damage it. I barely use 2-4 buttons in the entire remote (Source switch to HDMI for Chromecast, volume buttons, play and pause).,It works even with older 40 inch Samsung 3D TV with Smart remote one.",3
B0B6F98KJJ,"AHEVOQADJSSRX7DS325HSFLMP7VQ,AG7XYZRCSKX6G2OLO7DVZWIZ3PUQ,AE2THTCCQLBIUSWPF4CPXC6GGP7Q,AHUJZOV34DFEN55QQ5XOYKVKHV6Q,AELX4DI77ZHURZTDLYFU7XMP7R6Q,AE2ODWBBOBD2SITDDIEJ644OSRFQ,AFLW4WXYQ3G6HU5LBQORDDZO3FOQ,AGGRC2P6M43GDEWCAHGYAILCSKTQ","It is the best tv if you are getting it in 10-12k,Good price but the OS lags,GARBAGE QUALITY,Good product.,Good quality,Great experience everything is fantastic 🤠,Super picture quality and sound quality,Awesome","Pros- xiomi 5a is best in budget-Nice picture quality-Very nice audio output- Full of featureCONS- sometimes tv lags-Sometimes stucksIn this prize range all tv having cons like this.::Overall nice tv,The product in this price range is good but as it is running in Android 12 it lags. I hope after few updates the lags problem will be resolved,Useless product and useless quality. Display issues within 7 months and service center is not upto the mark. Go for better brands where quality is assured. I would wish if there was option of negative stars.,Uses as connectes TV the picture is very good. I was hopping a best level of song. Globaly it is a good product.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/61spXDbojZL._SY88.jpg,Greater then ever,Good quality,Good 👍",4
B07JNVF678,"AGKNFVSMZCSEFHPASWFBOIYKRZJA,AERBQW23ELEQZRWXWOW5EFQ2AA7Q,AE6T7WGZSJSYC6C44JF6AJLJDOCA,AFAI5BPCMNB5QLJ2T5WCKGA5U2DQ,AGFEJBFF3L7ZFO3MWAWARDIZZ4QA,AFGPABA7HWGCWXXWZV5QOIOZY77A,AHYITN5O5VRJ4GJVYGJW3W6TRM2A,AG67C3ZJMVIGQPZOJS5PISM3QF6A","Good product,Is worth the money you are paying for it,Good quality cable,Go for it!,Nice product☑️,Good buy,You can trust Wayona,Quality product  , Life of product is good  .","I like the product and I used it for my iphone,The product got delivered fast. It surely does work for the price you pay for it. Does a good work of charging the iPhones without any lags. I will recommend. In fact bought a couple of other products too after taking this cable.,Its build quality is excellent and it charges the phone quickly despite being a long cable which is a good feature of it.,Nice product for rough use. I have been using this in my car since day one & it has taken all the weathering. Good product, zero hassles, zero complaint. Go for it!,Nice product☑️,Good and convenient product for those who don’t want long dangling wires from their power banks😊,I bought a Wayona One Plus cable and then this cable a few years later, never faced an issue. Recommended it to my friends as well, no one faced an issue with Wayona products thus far. Worth it.,Quality product  , Life of product is good  .",2
B09QGZFBPM,"AHL2CPZ63TFC3VB3RUVZVPFC2YZA,AG6X53SP2LB733ON4RXI3T7Y354A,AGR6UE4GCJKWO64UOIRUNFUGTL7A,AEIDO6I6DOUJAKJX6VR6C2PC6ETQ,AGI2Y5SCA6G6LPHLNAJOLCNAMEJQ,AFRCI27IITJW4I7XDL5GNZUQPZTQ,AHVKJVDTF5KCHA5NBPFC7QJAMHJQ,AEAOO4M764H7IQUU3CTHRMQBB4SQ","Good material, fast charging,Costly but good product,Support type c super fast charging,Good quality,Sturdy cable & has decent charging capabilities.,Good buy.,Gud product.,Very good product","Material os very good, initially charges very fast but after 7 months saw a diffrence in speed, I contacted seller for warranty, within 1 day they delivered me new one without any cost.Great product  good service.,Costly but good product,Wire can be a bit soft..it is very hard to get it fold,Product is good but I need replacement asap. Cause it's stopped working.,The cable is physically resilient and looks good too. The cable stopped working in 7 months - contacted customer support and they ensured a replacement soon. All in all, a hassle-free warranty claim.Shall share an update once I get the replacement.,Very sturdy cable, best fit for rough n tough use.,Very nice cable,Very good product",1
B07JGDB5M1,"AG3D6O4STAQKAY2UVGEUV46KN35Q,AHMY5CWJMMK5BJRBBSNLYT3ONILA,AHCTC6ULH4XB6YHDY6PCH2R772LQ,AGYHHIERNXKA6P5T7CZLXKVPT7IQ,AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,AENGU523SXMOS7JPDTW52PNNVWGQ,AEQJHCVTNINBS4FKTBGQRQTGTE5Q,AFC3FFC5PKFF5PMA52S3VCHOZ5FQ","Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good","Looks durable Charging is fine tooNo complains,Charging is really fast, good product.,Till now satisfied with the quality.,This is a good product . The charging speed is slower than the original iPhone cable,Good quality, would recommend,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/81---F1ZgHL._SY88.jpg,Product had worked well till date and was having no issue.Cable is also sturdy enough...Have asked for replacement and company is doing the same...,Value for money",1
B0981XSZJ7,"AEIFMHDK4ETHLYWSV6TUFNSJU4MQ,AE7BNHD6PZQQD7K3OKFEPFHTISSA,AHPZFIJWLON23LU5RFVBJO4BNM7Q,AEV2GXFIZ3KD7EEKOE5URJQD6IFQ,AGOKXS4TP2M6LTNG5HAEMLCKI2IA,AF5KJPHP55XSZUUXSC5OJUBJ5RVA,AF4TCPZK5Q3JFGYV4MBARJLS54PQ,AH6AGSQLLH54UPSZGMXTOGESIEBQ","No reasons to complain,Value for money,Nice,Works,Value for money,Go For It,Nice,It's fast charging good quality priduct","I bought the original cable for ~1K, and it stopped working after few months.This one is a fraction of cost, and is working well!,Good product for 1+ 6 device. Supports fast charging, charging time identical to original cable.Durability slightly low than original as cable is less flexible. Works perfect with bike/car mobile charger unit as well.,,I've been using it for a month so far, works fine...will update if the dash charging stops working too quick.,Product is Suitable for my Oneplus Nord working in wrap charging mode . Value for money in this price range and quality is also good . Go for it without any doubt for one plus .,Quality... Charging Speed very Good.any Hesitation go for it, Such a good product Might be some minor difference from original but can't be noticed. Try it you wouldn't regret.,Looks sturdy. Time will tell if it's good. Will review after 6 months,Fast charging is the best part than value",5
